0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887,0.003016591
0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.009049774,0.004524887
