0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000,0.020204
0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.020204,0.000000
