0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000,0.013469
0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.013469,0.000000
