0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525,0.003017
0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.009050,0.004525
