0.000000,0.102857,0.102857,0.102857,0.102857,0.000000,0.000000,0.000000,0.000000,0.102857,0.102857,0.102857,0.102857
0.102857,0.000000,0.137143,0.137143,0.137143,0.102857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.102857,0.137143,0.000000,0.171429,0.171429,0.137143,0.102857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.102857,0.137143,0.171429,0.000000,0.205714,0.171429,0.137143,0.102857,0.000000,0.000000,0.000000,0.000000,0.000000
0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143,0.102857,0.000000,0.000000,0.000000,0.000000
0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143,0.102857,0.000000,0.000000,0.000000
0.000000,0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143,0.102857,0.000000,0.000000
0.000000,0.000000,0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143,0.102857,0.000000
0.000000,0.000000,0.000000,0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143,0.102857
0.102857,0.000000,0.000000,0.000000,0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.205714,0.171429,0.137143
0.102857,0.000000,0.000000,0.000000,0.000000,0.000000,0.102857,0.137143,0.171429,0.205714,0.000000,0.171429,0.137143
0.102857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102857,0.137143,0.171429,0.171429,0.000000,0.137143
0.102857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102857,0.137143,0.137143,0.137143,0.000000
