0.000000,0.003265,0.003265,0.003265,0.003265,0.000000,0.000000,0.000000,0.000000,0.003265,0.003265,0.003265,0.003265
0.003265,0.000000,0.006531,0.006531,0.006531,0.003265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003265,0.006531,0.000000,0.009796,0.009796,0.006531,0.003265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003265,0.006531,0.009796,0.000000,0.013061,0.009796,0.006531,0.003265,0.000000,0.000000,0.000000,0.000000,0.000000
0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531,0.003265,0.000000,0.000000,0.000000,0.000000
0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531,0.003265,0.000000,0.000000,0.000000
0.000000,0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531,0.003265,0.000000,0.000000
0.000000,0.000000,0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531,0.003265,0.000000
0.000000,0.000000,0.000000,0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531,0.003265
0.003265,0.000000,0.000000,0.000000,0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.013061,0.009796,0.006531
0.003265,0.000000,0.000000,0.000000,0.000000,0.000000,0.003265,0.006531,0.009796,0.013061,0.000000,0.009796,0.006531
0.003265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003265,0.006531,0.009796,0.009796,0.000000,0.006531
0.003265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003265,0.006531,0.006531,0.006531,0.000000
